question_id,cluster
28086865,1
39663117,0
37259168,3
22412231,4
25090735,5
25279059,2
22719224,5
7549662,1
28233633,5
40091963,3
1366274,2
1751959,2
11596423,5
23042962,1
4638806,0
4585692,4
39397720,2
35880247,2
32969757,5
2323080,5
32535816,3
20383151,4
3610071,1
13596408,2
39970303,1
38164587,2
19094441,0
26077231,5
39066567,0
27462337,0
22865573,1
22739592,5
23785155,4
39231607,4
39518350,2
25571861,4
31614866,0
15745418,3
15900883,5
32023183,2
39549494,2
38895185,5
35792905,2
17717282,1
11040626,0
36747114,1
3695202,0
29552575,2
21058514,1
33769143,3
6239042,5
13144158,2
34278866,3
26080958,2
5834054,2
25705544,3
27542341,3
38316294,2
20110006,0
33127008,3
18596189,1
2483840,4
20803932,1
4848965,0
27056575,3
8701419,3
4690155,4
26673267,5
32463870,1
36908926,3
19472499,5
38780122,2
37015876,4
12030085,4
29859761,1
33753832,4
4676973,1
39111903,0
27177212,5
22108306,3
38792077,5
32589767,1
3402694,4
35942081,4
26753268,0
26487648,2
19338748,4
19111047,2
13980656,3
30849351,3
33655933,5
13163895,5
13356680,3
16991754,2
18380766,3
5522524,2
39521924,5
36795424,0
19665125,3
33792478,2
4054254,4
25109001,0
2631311,0
843277,1
38879470,1
32906669,2
23873048,3
31350589,4
37730751,1
11816236,5
11376381,0
36053881,3
13336798,4
20298058,2
3068408,5
21465348,3
37066402,5
34394344,4
36447378,2
5075335,4
36507334,5
25709818,0
35046142,1
38591938,3
37390827,2
32683412,0
34880137,3
27434689,1
34708972,5
7765113,5
37864425,3
6107905,2
39978375,1
4968210,5
25462305,3
35641116,1
36816386,3
34683400,0
36820171,5
26005274,3
38477881,2
10639333,3
25387745,2
40113343,1
29080279,2
26615756,5
6655724,1
38876562,2
33592626,2
29144956,5
23970227,4
5531249,3
35224978,4
6650906,1
24037441,1
12311196,4
1056675,2
24020720,3
14319771,5
5289680,5
19919987,3
22127346,5
22983523,0
10587826,5
29581718,1
21897420,2
24419845,4
28624489,5
1693945,0
17124199,2
21397455,1
16494824,5
21436163,5
18896682,5
17621531,2
36534795,0
34381588,0
31538738,5
36813851,1
17173743,3
17327389,0
39341571,5
18968660,0
12485148,1
32705146,3
9584565,3
39331369,5
16059073,2
31253866,2
24743446,2
2465675,5
4713589,2
19216046,1
13369009,0
37541248,2
36518512,5
29408529,5
23617898,2
40006924,4
39394936,5
34352419,1
22731782,3
19484161,5
18352815,5
4255854,5
4717238,4
38704586,2
33572928,3
35846053,4
38343972,0
39396222,5
3842927,0
15966537,0
23154821,3
23580176,2
3489451,0
34052977,3
8358781,2
5566160,2
9952655,3
5258402,4
35822563,5
11601629,3
7184454,2
23779995,5
18767257,2
10292057,2
9193773,2
15194061,3
33452601,3
13664861,0
29922373,1
28410763,5
35006204,0
11017984,0
10459673,1
36854690,5
20129259,4
21434728,0
18667053,1
39448604,5
9852226,1
34452680,5
18821795,2
10903748,3
25375057,4
32723802,0
16044668,5
26770121,2
