question_id,cluster
28086865,0
39663117,7
37259168,0
22412231,8
25090735,1
25279059,2
22719224,0
7549662,8
28233633,5
40091963,7
1366274,2
1751959,2
11596423,5
23042962,8
4638806,6
4585692,3
39397720,4
35880247,2
32969757,5
2323080,1
32535816,0
20383151,3
3610071,4
13596408,2
39970303,2
38164587,0
19094441,0
26077231,1
39066567,6
27462337,5
22865573,4
22739592,6
23785155,3
39231607,1
39518350,5
25571861,3
31614866,8
15745418,1
15900883,5
32023183,8
39549494,2
38895185,5
35792905,2
17717282,4
11040626,0
36747114,4
3695202,6
29552575,8
21058514,0
33769143,7
6239042,1
13144158,2
34278866,0
26080958,8
5834054,8
25705544,8
27542341,8
38316294,2
20110006,0
33127008,8
18596189,0
2483840,3
20803932,5
4848965,4
27056575,8
8701419,8
4690155,3
26673267,5
32463870,4
36908926,5
19472499,4
38780122,2
37015876,3
12030085,3
29859761,0
33753832,2
4676973,8
39111903,0
27177212,1
22108306,0
38792077,5
32589767,8
3402694,3
35942081,8
26753268,6
26487648,2
19338748,3
19111047,2
13980656,0
30849351,0
33655933,7
13163895,1
13356680,8
16991754,2
18380766,8
5522524,8
39521924,5
36795424,6
19665125,8
33792478,2
4054254,3
25109001,1
2631311,8
843277,8
38879470,0
32906669,2
23873048,8
31350589,2
37730751,8
11816236,2
11376381,6
36053881,1
13336798,0
20298058,2
3068408,7
21465348,7
37066402,1
34394344,5
36447378,2
5075335,2
36507334,1
25709818,8
35046142,8
38591938,0
37390827,2
32683412,0
34880137,0
27434689,4
34708972,3
7765113,5
37864425,7
6107905,2
39978375,3
4968210,8
25462305,0
35641116,4
36816386,0
34683400,0
36820171,5
26005274,0
38477881,4
10639333,8
25387745,0
40113343,8
29080279,8
26615756,1
6655724,4
38876562,2
33592626,2
29144956,8
23970227,3
5531249,8
35224978,6
6650906,4
24037441,8
12311196,3
1056675,5
24020720,0
14319771,1
5289680,5
19919987,7
22127346,1
22983523,7
10587826,1
29581718,6
21897420,5
24419845,3
28624489,5
1693945,8
17124199,0
21397455,4
16494824,5
21436163,8
18896682,5
