question_id,cluster
28086865,3
39663117,0
37259168,3
22412231,3
25090735,2
25279059,4
22719224,2
7549662,3
28233633,1
40091963,0
1366274,4
1751959,4
11596423,2
23042962,3
4638806,0
4585692,1
39397720,3
35880247,4
32969757,2
2323080,2
32535816,3
20383151,1
3610071,1
13596408,4
39970303,4
38164587,3
19094441,0
26077231,2
39066567,0
27462337,2
22865573,2
22739592,0
23785155,1
39231607,1
39518350,2
25571861,1
31614866,3
15745418,4
15900883,2
32023183,3
39549494,4
38895185,2
35792905,4
17717282,1
11040626,3
36747114,1
3695202,0
29552575,3
21058514,1
33769143,3
6239042,1
13144158,4
34278866,3
26080958,3
5834054,4
25705544,3
27542341,3
38316294,4
20110006,1
33127008,3
18596189,3
2483840,1
20803932,1
4848965,1
27056575,3
8701419,3
4690155,1
26673267,2
32463870,1
36908926,2
19472499,1
38780122,4
37015876,2
12030085,1
29859761,3
33753832,4
4676973,3
39111903,0
27177212,4
22108306,3
38792077,2
32589767,4
3402694,1
35942081,4
26753268,0
26487648,4
19338748,1
19111047,4
13980656,3
30849351,3
33655933,2
13163895,2
13356680,3
16991754,4
18380766,3
5522524,4
39521924,2
36795424,0
19665125,3
33792478,4
4054254,1
25109001,3
2631311,4
843277,3
38879470,3
32906669,4
23873048,3
31350589,4
37730751,3
11816236,4
11376381,0
36053881,3
13336798,1
20298058,4
3068408,2
21465348,0
37066402,2
34394344,2
36447378,4
5075335,4
36507334,2
25709818,0
35046142,3
38591938,3
37390827,4
32683412,1
34880137,3
27434689,1
34708972,1
7765113,2
37864425,3
6107905,4
39978375,1
4968210,3
25462305,3
35641116,3
36816386,3
34683400,3
36820171,2
26005274,1
38477881,1
10639333,3
25387745,4
40113343,3
29080279,3
26615756,2
6655724,1
38876562,4
33592626,4
29144956,3
23970227,1
5531249,3
35224978,1
6650906,1
24037441,3
12311196,1
1056675,2
24020720,3
14319771,2
5289680,2
19919987,3
22127346,2
22983523,0
10587826,2
29581718,0
21897420,2
24419845,1
28624489,2
1693945,3
17124199,3
21397455,1
16494824,2
21436163,4
18896682,1
17621531,2
36534795,3
34381588,3
31538738,4
36813851,0
17173743,0
17327389,0
39341571,3
18968660,0
12485148,4
32705146,3
9584565,3
39331369,2
16059073,4
31253866,4
24743446,4
2465675,2
4713589,4
19216046,3
13369009,0
37541248,2
36518512,2
29408529,4
23617898,4
40006924,0
39394936,3
34352419,1
22731782,3
19484161,2
18352815,3
4255854,2
4717238,1
38704586,4
33572928,3
35846053,3
38343972,0
39396222,2
3842927,3
15966537,0
23154821,3
23580176,4
3489451,3
34052977,3
8358781,4
5566160,3
9952655,3
5258402,4
35822563,2
11601629,3
7184454,4
23779995,2
18767257,4
10292057,4
9193773,4
15194061,3
33452601,3
13664861,1
29922373,1
28410763,3
35006204,0
11017984,0
10459673,3
36854690,2
20129259,1
21434728,0
18667053,1
39448604,3
9852226,3
34452680,2
18821795,4
10903748,0
25375057,3
32723802,0
16044668,2
26770121,4
15661231,3
21403044,3
18946286,4
35625488,4
36301179,4
23963369,0
21047921,3
28677597,3
16597396,3
19430190,3
28085788,0
16664360,2
8973238,1
38343213,2
16329869,4
14621310,3
27524817,0
29029077,3
8573464,4
28930706,1
18486244,1
28384690,1
3905548,4
18689026,1
36689898,2
5513615,3
14902299,2
38579256,3
6871686,3
10424987,3
33492593,0
27440989,4
2193009,1
31419145,4
30025502,3
15265319,2
38289432,3
36697521,0
38038700,3
35440222,4
31400143,0
9014056,3
27118886,4
40027392,4
32078763,0
25064271,2
19833315,1
17202946,1
1258199,3
21705101,3
29832659,0
16816379,3
20202639,2
822195,3
